      #xi_rho                     xi_z                     g1                      g12
  0.4761904800000000E-04 -0.7533333333333000E+01  0.2299475009793811E-03  0.4500177359765486E-03
  0.4761904800000000E-04 -0.7066666666667000E+01  0.2428879393890247E-03  0.4740010289047173E-03
  0.4761904800000000E-04 -0.6600000000000000E+01  0.2522497211243989E-03  0.4906680942650164E-03
  0.4761904800000000E-04 -0.6133333333333000E+01  0.2569037611158851E-03  0.4978593784964940E-03
  0.4761904800000000E-04 -0.5666666666667000E+01  0.2556645250187984E-03  0.4934086825895422E-03
  0.4761904800000000E-04 -0.5200000000000000E+01  0.2474667245506160E-03  0.4754888792838346E-03
  0.4761904800000000E-04 -0.4733333333333000E+01  0.2316694436636049E-03  0.4431288189229527E-03
  0.4761904800000000E-04 -0.4266666666667000E+01  0.2083988800075411E-03  0.3967506958429745E-03
  0.4761904800000000E-04 -0.3800000000000000E+01  0.1787434940567188E-03  0.3385236291334684E-03
  0.4761904800000000E-04 -0.3333333333333000E+01  0.1447519127043424E-03  0.2728073979221655E-03
  0.4761904800000000E-04 -0.2866666666667000E+01  0.1103677422633447E-03  0.2101703894539076E-03
  0.4761904800000000E-04 -0.2400000000000000E+01  0.9304812871579133E-04  0.2001793183614889E-03
  0.4761904800000000E-04 -0.1933333333333000E+01  0.2376535665432549E-03  0.5686692542792528E-03
  0.4761904800000000E-04 -0.1466666666667000E+01  0.1963076667875787E-02  0.3426438027937026E-02
  0.4761904800000000E-04 -0.1000000000000000E+01  0.2005170271429549E-01  0.2015181147041971E-01
  0.4761904800000000E-04 -0.9502149898759999E+00  0.2581148016005158E-01  0.2404503718353407E-01
  0.4761904800000000E-04 -0.9006665724530000E+00  0.3321828476579224E-01  0.2857221578737737E-01
  0.4761904800000000E-04 -0.8513653764619999E+00  0.4274216938333594E-01  0.3380217394313859E-01
  0.4761904800000000E-04 -0.8023230921330000E+00  0.5498846612405347E-01  0.3980080533612167E-01
  0.4761904800000000E-04 -0.7535526420790000E+00  0.7073689081148850E-01  0.4662702816306125E-01
  0.4761904800000000E-04 -0.7050683913569999E+00  0.9099081383979712E-01  0.5432767275054923E-01
  0.4761904800000000E-04 -0.6568864087430000E+00  0.1170388391513681E+00  0.6293120605331087E-01
  0.4761904800000000E-04 -0.6090247959310000E+00  0.1505327111468516E+00  0.7244015898389040E-01
  0.4761904800000000E-04 -0.5615041084640000E+00  0.1935893543604719E+00  0.8282205873087757E-01
  0.4761904800000000E-04 -0.5143479030270000E+00  0.2489284142717170E+00  0.9399874243055402E-01
  0.4761904800000000E-04 -0.4675834627770000E+00  0.3200530706795959E+00  0.1058344749436284E+00
  0.4761904800000000E-04 -0.4212427802450000E+00  0.4114647356111970E+00  0.1181245732882419E+00
  0.4761904800000000E-04 -0.3753639244250000E+00  0.5288876126912733E+00  0.1305877485896464E+00
  0.4761904800000000E-04 -0.3299930022210000E+00  0.6795205231920987E+00  0.1428652270209416E+00
  0.4761904800000000E-04 -0.2851870806420000E+00  0.8724244213473472E+00  0.1545257172078818E+00
  0.4761904800000000E-04 -0.2410187483340000E+00  0.1119018010980157E+01  0.1650690354088349E+00
  0.4761904800000000E-04 -0.1975836727160000E+00  0.1433182010010955E+01  0.1739246843258296E+00
  0.4761904800000000E-04 -0.1550141460330000E+00  0.1831051686736246E+01  0.1804870896247020E+00
  0.4761904800000000E-04 -0.1135061888960000E+00  0.2331027789935451E+01  0.1843146898051072E+00
  0.4761904800000000E-04 -0.7338362321000000E-01  0.2950524664746782E+01  0.1852207896325968E+00
  0.4761904800000000E-04 -0.3530163775500000E-01  0.3697680472558394E+01  0.1828919403196413E+00
  0.4761904800000000E-04 -0.2000000000000000E-02  0.4498952697159232E+01  0.1807980895081066E+00
  0.4761904800000000E-04 -0.1952380952000000E-02  0.4499800303883904E+01  0.1807976826004186E+00
  0.4761904800000000E-04 -0.1904761905000000E-02  0.4500632571744576E+01  0.1807972854671219E+00
  0.4761904800000000E-04 -0.1857142857000000E-02  0.4501449176909468E+01  0.1807968981104381E+00
  0.4761904800000000E-04 -0.1809523810000000E-02  0.4502249798004170E+01  0.1807965205325681E+00
  0.4761904800000000E-04 -0.1761904762000000E-02  0.4503034116579013E+01  0.1807961527356238E+00
  0.4761904800000000E-04 -0.1714285714000000E-02  0.4503801817321562E+01  0.1807957947216866E+00
  0.4761904800000000E-04 -0.1666666667000000E-02  0.4504552588439770E+01  0.1807954464927821E+00
  0.4761904800000000E-04 -0.1619047619000000E-02  0.4505286122038467E+01  0.1807951080508584E+00
  0.4761904800000000E-04 -0.1571428571000000E-02  0.4506002114354735E+01  0.1807947793978324E+00
  0.4761904800000000E-04 -0.1523809524000000E-02  0.4506700266135358E+01  0.1807944605355621E+00
  0.4761904800000000E-04 -0.1476190476000000E-02  0.4507380283005690E+01  0.1807941514658329E+00
  0.4761904800000000E-04 -0.1428571429000000E-02  0.4508041875692076E+01  0.1807938521904006E+00
  0.4761904800000000E-04 -0.1380952381000000E-02  0.4508684760457064E+01  0.1807935627109395E+00
  0.4761904800000000E-04 -0.1333333333000000E-02  0.4509308659318697E+01  0.1807932830290888E+00
  0.4761904800000000E-04 -0.1285714286000000E-02  0.4509913300407262E+01  0.1807930131464309E+00
  0.4761904800000000E-04 -0.1238095238000000E-02  0.4510498418310283E+01  0.1807927530644765E+00
  0.4761904800000000E-04 -0.1190476190000000E-02  0.4511063754299827E+01  0.1807925027846988E+00
  0.4761904800000000E-04 -0.1142857143000000E-02  0.4511609056670244E+01  0.1807922623085135E+00
  0.4761904800000000E-04 -0.1095238095000000E-02  0.4512134081062161E+01  0.1807920316372674E+00
  0.4761904800000000E-04 -0.1047619048000000E-02  0.4512638590668160E+01  0.1807918107722693E+00
  0.4761904800000000E-04 -0.1000000000000000E-02  0.4513122356598479E+01  0.1807915997147589E+00
  0.4761904800000000E-04 -0.9523809519999999E-03  0.4513585158075540E+01  0.1807913984659280E+00
  0.4761904800000000E-04 -0.9047619050000000E-03  0.4514026782729179E+01  0.1807912070269172E+00
  0.4761904800000000E-04 -0.8571428570000000E-03  0.4514447026875341E+01  0.1807910253987984E+00
