      #xi_rho                     xi_z                    rho1                    rho2
  0.0000000000000000E+00 -0.9047619050000000E-03  0.5348603288604135E+09  0.4511307868849404E+01
  0.0000000000000000E+00 -0.8571428570000000E-03  0.6458337642634535E+09  0.4511705745302391E+01
  0.0000000000000000E+00 -0.8095238100000001E-03  0.7700525381309100E+09  0.4512083113061571E+01
  0.0000000000000000E+00 -0.7619047620000000E-03  0.9046690226710807E+09  0.4512439809420443E+01
  0.0000000000000000E+00 -0.7142857140000000E-03  0.1044818030899691E+10  0.4512775679921266E+01
  0.0000000000000000E+00 -0.6666666670000000E-03  0.1183542530138207E+10  0.4513090578556446E+01
  0.0000000000000000E+00 -0.6190476190000000E-03  0.1311901519823323E+10  0.4513384367952975E+01
  0.0000000000000000E+00 -0.5714285710000000E-03  0.1419104548506763E+10  0.4513656919490007E+01
  0.0000000000000000E+00 -0.5238095240000000E-03  0.1492576763759825E+10  0.4513908113468353E+01
  0.0000000000000000E+00 -0.4761904760000000E-03  0.1518287619278190E+10  0.4514137839262087E+01
  0.0000000000000000E+00 -0.4285714290000000E-03  0.1482355698220214E+10  0.4514345995410422E+01
  0.0000000000000000E+00 -0.3809523810000000E-03  0.1375032312057807E+10  0.4514532489773644E+01
  0.0000000000000000E+00 -0.3333333330000000E-03  0.1196452691557034E+10  0.4514697239608223E+01
  0.0000000000000000E+00 -0.2857142860000000E-03  0.9606381755008204E+09  0.4514840171678002E+01
  0.0000000000000000E+00 -0.2380952380000000E-03  0.6944036437854837E+09  0.4514961222346425E+01
  0.0000000000000000E+00 -0.1904761900000000E-03  0.4332423906183845E+09  0.4515060337632566E+01
  0.0000000000000000E+00 -0.1428571430000000E-03  0.2172135076604986E+09  0.4515137473285244E+01
  0.0000000000000000E+00 -0.9523809500000000E-04  0.7879593223427102E+08  0.4515192594837429E+01
  0.0000000000000000E+00 -0.4761904800000000E-04  0.1900238472874215E+08  0.4515225677636353E+01
  0.0000000000000000E+00  0.0000000000000000E+00  0.5995647433163231E+07  0.4515236706881589E+01
  0.0000000000000000E+00  0.4761904800000000E-04  0.1900238472874215E+08  0.4515225677636353E+01
  0.0000000000000000E+00  0.9523809500000000E-04  0.7879593223427102E+08  0.4515192594837429E+01
  0.0000000000000000E+00  0.1428571430000000E-03  0.2172135076604986E+09  0.4515137473285244E+01
  0.0000000000000000E+00  0.1904761900000000E-03  0.4332423906183845E+09  0.4515060337632566E+01
  0.0000000000000000E+00  0.2380952380000000E-03  0.6944036437854837E+09  0.4514961222346425E+01
  0.0000000000000000E+00  0.2857142860000000E-03  0.9606381755008204E+09  0.4514840171678002E+01
  0.0000000000000000E+00  0.3333333330000000E-03  0.1196452691557034E+10  0.4514697239608223E+01
  0.0000000000000000E+00  0.3809523810000000E-03  0.1375032312057807E+10  0.4514532489773644E+01
  0.0000000000000000E+00  0.4285714290000000E-03  0.1482355698220214E+10  0.4514345995410422E+01
  0.0000000000000000E+00  0.4761904760000000E-03  0.1518287619278190E+10  0.4514137839262087E+01
  0.0000000000000000E+00  0.5238095240000000E-03  0.1492576763759825E+10  0.4513908113468353E+01
  0.0000000000000000E+00  0.5714285710000000E-03  0.1419104548506763E+10  0.4513656919490007E+01
  0.0000000000000000E+00  0.6190476190000000E-03  0.1311901519823323E+10  0.4513384367952975E+01
  0.0000000000000000E+00  0.6666666670000000E-03  0.1183542530138207E+10  0.4513090578556446E+01
  0.0000000000000000E+00  0.7142857140000000E-03  0.1044818030899691E+10  0.4512775679921266E+01
  0.0000000000000000E+00  0.7619047620000000E-03  0.9046690226710807E+09  0.4512439809420443E+01
  0.0000000000000000E+00  0.8095238100000001E-03  0.7700525381309100E+09  0.4512083113061571E+01
  0.0000000000000000E+00  0.8571428570000000E-03  0.6458337642634535E+09  0.4511705745302391E+01
  0.0000000000000000E+00  0.9047619050000000E-03  0.5348603288604135E+09  0.4511307868849404E+01
  0.0000000000000000E+00  0.9523809519999999E-03  0.4382557516408268E+09  0.4510889654530084E+01
  0.0000000000000000E+00  0.1000000000000000E-02  0.3558548239697675E+09  0.4510451281033281E+01
  0.0000000000000000E+00  0.1047619048000000E-02  0.2866654110245705E+09  0.4509992934768748E+01
  0.0000000000000000E+00  0.1095238095000000E-02  0.2292657165129720E+09  0.4509514809634182E+01
  0.0000000000000000E+00  0.1142857143000000E-02  0.1820941292199702E+09  0.4509017106767110E+01
  0.0000000000000000E+00  0.1190476190000000E-02  0.1436299984575897E+09  0.4508500034393371E+01
  0.0000000000000000E+00  0.1238095238000000E-02  0.1124868858789726E+09  0.4507963807513773E+01
  0.0000000000000000E+00  0.1285714286000000E-02  0.8744678295901021E+08  0.4507408647743338E+01
  0.0000000000000000E+00  0.1333333333000000E-02  0.6746064343406835E+08  0.4506834783038736E+01
  0.0000000000000000E+00  0.1380952381000000E-02  0.5163352969859453E+08  0.4506242447413207E+01
  0.0000000000000000E+00  0.1428571429000000E-02  0.3920540388840755E+08  0.4505631880756683E+01
  0.0000000000000000E+00  0.1476190476000000E-02  0.2953293816179930E+08  0.4505003328544533E+01
  0.0000000000000000E+00  0.1523809524000000E-02  0.2207411398919822E+08  0.4504357041535203E+01
  0.0000000000000000E+00  0.1571428571000000E-02  0.1637550281622397E+08  0.4503693275598780E+01
  0.0000000000000000E+00  0.1619047619000000E-02  0.1206144915012081E+08  0.4503012291340226E+01
  0.0000000000000000E+00  0.1666666667000000E-02  0.8824393647168657E+07  0.4502314353925038E+01
  0.0000000000000000E+00  0.1714285714000000E-02  0.6415844231440196E+07  0.4501599732765384E+01
  0.0000000000000000E+00  0.1761904762000000E-02  0.4637812366869057E+07  0.4500868701197907E+01
  0.0000000000000000E+00  0.1809523810000000E-02  0.3334744224802136E+07  0.4500121536296511E+01
  0.0000000000000000E+00  0.1857142857000000E-02  0.2386076651855836E+07  0.4499358518550369E+01
  0.0000000000000000E+00  0.1904761905000000E-02  0.1699559064485189E+07  0.4498579931535137E+01
  0.0000000000000000E+00  0.1952380952000000E-02  0.1205437537992759E+07  0.4497786061746296E+01
  0.0000000000000000E+00  0.2000000000000000E-02  0.8515330890006858E+06  0.4496977198188899E+01
  0.0000000000000000E+00  0.3530163775500000E-01  0.0000000000000000E+00  0.3698343523609812E+01
  0.0000000000000000E+00  0.7338362321000000E-01  0.0000000000000000E+00  0.2951051724111869E+01
  0.0000000000000000E+00  0.1135061888960000E+00  0.0000000000000000E+00  0.2331415645596750E+01
  0.0000000000000000E+00  0.1550141460330000E+00  0.0000000000000000E+00  0.1831329648841932E+01
  0.0000000000000000E+00  0.1975836727160000E+00  0.0000000000000000E+00  0.1433377195481018E+01
  0.0000000000000000E+00  0.2410187483340000E+00  0.0000000000000000E+00  0.1119152699530095E+01
  0.0000000000000000E+00  0.2851870806420000E+00  0.0000000000000000E+00  0.8725155585712185E+00
  0.0000000000000000E+00  0.3299930022210000E+00  0.0000000000000000E+00  0.6795806393814549E+00
  0.0000000000000000E+00  0.3753639244250000E+00  0.0000000000000000E+00  0.5289259470798715E+00
  0.0000000000000000E+00  0.4212427802450000E+00  0.0000000000000000E+00  0.4114880183057119E+00
  0.0000000000000000E+00  0.4675834627770000E+00  0.0000000000000000E+00  0.3200661048189462E+00
  0.0000000000000000E+00  0.5143479030270000E+00  0.0000000000000000E+00  0.2489345851556240E+00
  0.0000000000000000E+00  0.5615041084640000E+00  0.0000000000000000E+00  0.1935910426330187E+00
  0.0000000000000000E+00  0.6090247959310000E+00  0.0000000000000000E+00  0.1505315866421514E+00
  0.0000000000000000E+00  0.6568864087430000E+00  0.0000000000000000E+00  0.1170360595514636E+00
  0.0000000000000000E+00  0.7050683913569999E+00  0.0000000000000000E+00  0.9098716472626737E-01
  0.0000000000000000E+00  0.7535526420790000E+00  0.0000000000000000E+00  0.7073289049553237E-01
  0.0000000000000000E+00  0.8023230921330000E+00  0.0000000000000000E+00  0.5498444522943065E-01
  0.0000000000000000E+00  0.8513653764619999E+00  0.0000000000000000E+00  0.4273832962309998E-01
  0.0000000000000000E+00  0.9006665724530000E+00  0.0000000000000000E+00  0.3321474072417490E-01
  0.0000000000000000E+00  0.9502149898759999E+00  0.0000000000000000E+00  0.2580828821372576E-01
  0.0000000000000000E+00  0.1000000000000000E+01  0.0000000000000000E+00  0.2004888090823166E-01
  0.0000000000000000E+00  0.1466666666667000E+01  0.0000000000000000E+00  0.1962499139462208E-02
  0.0000000000000000E+00  0.1933333333333000E+01  0.0000000000000000E+00  0.2375820117742026E-03
  0.0000000000000000E+00  0.2400000000000000E+01  0.0000000000000000E+00  0.9306623781002312E-04
  0.0000000000000000E+00  0.2866666666667000E+01  0.0000000000000000E+00  0.1104088325597310E-03
  0.0000000000000000E+00  0.3333333333333000E+01  0.0000000000000000E+00  0.1448054332668711E-03
  0.0000000000000000E+00  0.3800000000000000E+01  0.0000000000000000E+00  0.1788058979248753E-03
  0.0000000000000000E+00  0.4266666666667000E+01  0.0000000000000000E+00  0.2084668336373428E-03
  0.0000000000000000E+00  0.4733333333333000E+01  0.0000000000000000E+00  0.2317393322334402E-03
  0.0000000000000000E+00  0.5200000000000000E+01  0.0000000000000000E+00  0.2475351641716781E-03
  0.0000000000000000E+00  0.5666666666667000E+01  0.0000000000000000E+00  0.2557288243097115E-03
  0.0000000000000000E+00  0.6133333333333000E+01  0.0000000000000000E+00  0.2569620700845471E-03
  0.0000000000000000E+00  0.6600000000000000E+01  0.0000000000000000E+00  0.2523009331399433E-03
  0.0000000000000000E+00  0.7066666666667000E+01  0.0000000000000000E+00  0.2429315100360006E-03
  0.0000000000000000E+00  0.7533333333333000E+01  0.0000000000000000E+00  0.2299832974734782E-03
  0.0000000000000000E+00  0.8000000000000000E+01  0.0000000000000000E+00  0.2144666310433225E-03
  0.0000000000000000E+00  0.1000000000000000E+02  0.0000000000000000E+00  0.1378858439417084E-03
