     #eta_rho                    eta_z                 varrho1                 varrho2
  0.4761904800000000E-04 -0.1476190476000000E-02  0.1047307812682842E-01  0.3366948919183910E-01
  0.4761904800000000E-04 -0.1428571429000000E-02  0.1047307846100495E-01  0.3365597986068321E-01
  0.4761904800000000E-04 -0.1380952381000000E-02  0.1047307878422493E-01  0.3364291338973707E-01
  0.4761904800000000E-04 -0.1333333333000000E-02  0.1047307909648831E-01  0.3363028978612937E-01
  0.4761904800000000E-04 -0.1285714286000000E-02  0.1047307939779512E-01  0.3361810905671950E-01
  0.4761904800000000E-04 -0.1238095238000000E-02  0.1047307968814532E-01  0.3360637120737262E-01
  0.4761904800000000E-04 -0.1190476190000000E-02  0.1047307996753888E-01  0.3359507624449382E-01
  0.4761904800000000E-04 -0.1142857143000000E-02  0.1047308023597587E-01  0.3358422417421931E-01
  0.4761904800000000E-04 -0.1095238095000000E-02  0.1047308049345624E-01  0.3357381500177426E-01
  0.4761904800000000E-04 -0.1047619048000000E-02  0.1047308073998002E-01  0.3356384873304510E-01
  0.4761904800000000E-04 -0.1000000000000000E-02  0.1047308097554719E-01  0.3355432537283062E-01
  0.4761904800000000E-04 -0.9523809519999999E-03  0.1047308120015775E-01  0.3354524492633024E-01
