     #eta_rho                    eta_z                     f1                      f12
  0.4761904800000000E-04 -0.1550141460330000E+00  0.2300583335392971E-02  0.5722032347770634E-02
  0.4761904800000000E-04 -0.1135061888960000E+00  0.2302674060671244E-02  0.5687629892829424E-02
  0.4761904800000000E-04 -0.7338362321000000E-01  0.2304081991953280E-02  0.5663851232765351E-02
  0.4761904800000000E-04 -0.3530163775500000E-01  0.2304859596452571E-02  0.5650504044598950E-02
  0.4761904800000000E-04 -0.2000000000000000E-02  0.2305093040553383E-02  0.5646467095902139E-02
  0.4761904800000000E-04 -0.1952380952000000E-02  0.2305093075925157E-02  0.5646466483164666E-02
  0.4761904800000000E-04 -0.1904761905000000E-02  0.2305093110444600E-02  0.5646465885191645E-02
  0.4761904800000000E-04 -0.1857142857000000E-02  0.2305093144111712E-02  0.5646465301983026E-02
  0.4761904800000000E-04 -0.1809523810000000E-02  0.2305093176926488E-02  0.5646464733538994E-02
  0.4761904800000000E-04 -0.1761904762000000E-02  0.2305093208888938E-02  0.5646464179859399E-02
  0.4761904800000000E-04 -0.1714285714000000E-02  0.2305093239999055E-02  0.5646463640944350E-02
  0.4761904800000000E-04 -0.1666666667000000E-02  0.2305093270256837E-02  0.5646463116793849E-02
  0.4761904800000000E-04 -0.1619047619000000E-02  0.2305093299662290E-02  0.5646462607407918E-02
  0.4761904800000000E-04 -0.1571428571000000E-02  0.2305093328215408E-02  0.5646462112786567E-02
  0.4761904800000000E-04 -0.1523809524000000E-02  0.2305093355916200E-02  0.5646461632929842E-02
  0.4761904800000000E-04 -0.1476190476000000E-02  0.2305093382764654E-02  0.5646461167837766E-02
  0.4761904800000000E-04 -0.1428571429000000E-02  0.2305093408760777E-02  0.5646460717510299E-02
  0.4761904800000000E-04 -0.1380952381000000E-02  0.2305093433904579E-02  0.5646460281947496E-02
  0.4761904800000000E-04 -0.1333333333000000E-02  0.2305093458196041E-02  0.5646459861149388E-02
  0.4761904800000000E-04 -0.1285714286000000E-02  0.2305093481635174E-02  0.5646459455115976E-02
  0.4761904800000000E-04 -0.1238095238000000E-02  0.2305093504221980E-02  0.5646459063847254E-02
  0.4761904800000000E-04 -0.1190476190000000E-02  0.2305093525956448E-02  0.5646458687343297E-02
  0.4761904800000000E-04 -0.1142857143000000E-02  0.2305093546838584E-02  0.5646458325604078E-02
  0.4761904800000000E-04 -0.1095238095000000E-02  0.2305093566868389E-02  0.5646457978629602E-02
