      #xi_rho                     xi_z                     g1                      g12
  0.4761904800000000E-04 -0.5238095240000000E-03  0.8368084316061401E+01  0.2583486232654903E+00
  0.4761904800000000E-04 -0.4761904760000000E-03  0.8368491746061306E+01  0.2583485751179378E+00
  0.4761904800000000E-04 -0.4285714290000000E-03  0.8368860649129569E+01  0.2583485315545279E+00
  0.4761904800000000E-04 -0.3809523810000000E-03  0.8369190942748688E+01  0.2583484925756588E+00
  0.4761904800000000E-04 -0.3333333330000000E-03  0.8369482552935509E+01  0.2583484581816927E+00
  0.4761904800000000E-04 -0.2857142860000000E-03  0.8369735414310998E+01  0.2583484283729466E+00
  0.4761904800000000E-04 -0.2380952380000000E-03  0.8369949470150846E+01  0.2583484031496961E+00
  0.4761904800000000E-04 -0.1904761900000000E-03  0.8370124672386666E+01  0.2583483825121717E+00
  0.4761904800000000E-04 -0.1428571430000000E-03  0.8370260981653512E+01  0.2583483664605681E+00
  0.4761904800000000E-04 -0.9523809500000000E-04  0.8370358367318133E+01  0.2583483549950316E+00
  0.4761904800000000E-04 -0.4761904800000000E-04  0.8370416807478454E+01  0.2583483481156667E+00
  0.4761904800000000E-04  0.0000000000000000E+00  0.8370436288993183E+01  0.2583483458225375E+00
  0.4761904800000000E-04  0.4761904800000000E-04  0.8370416807478454E+01  0.2583483481156667E+00
  0.4761904800000000E-04  0.9523809500000000E-04  0.8370358367318133E+01  0.2583483549950316E+00
  0.4761904800000000E-04  0.1428571430000000E-03  0.8370260981653512E+01  0.2583483664605681E+00
  0.4761904800000000E-04  0.1904761900000000E-03  0.8370124672386666E+01  0.2583483825121717E+00
